Tabela 6579 - População residente estimada;;;
Ano;Cód.;Município;População residente estimada (Pessoas)
2009;3129905;Ibitiúra de Minas (MG);3516
2009;3130002;Ibituruna (MG);2938
2009;3130051;Icaraí de Minas (MG);10934
2009;3130101;Igarapé (MG);33773
2009;3130200;Igaratinga (MG);9045
2009;3130309;Iguatama (MG);7727
2009;3130408;Ijaci (MG);6036
2009;3130507;Ilicínea (MG);11828
2009;3130556;Imbé de Minas (MG);6641
2009;3130606;Inconfidentes (MG);7692
2009;3130655;Indaiabira (MG);7748
2009;3130705;Indianópolis (MG);6671
2009;3130804;Ingaí (MG);2580
2009;3130903;Inhapim (MG);24952
2009;3131000;Inhaúma (MG);5565
2009;3131109;Inimutaba (MG);6713
2009;3131158;Ipaba (MG);15422
2009;3131208;Ipanema (MG);17916
2009;3131307;Ipatinga (MG);244508
2009;3131406;Ipiaçu (MG);4374
2009;3131505;Ipuiúna (MG);9549
2009;3131604;Iraí de Minas (MG);6605
2009;3131703;Itabira (MG);110419
2009;3131802;Itabirinha (MG);10819
2009;3131901;Itabirito (MG);43832
2009;3132008;Itacambira (MG);5303
2009;3132107;Itacarambi (MG);18261
2009;3132206;Itaguara (MG);12956
2009;3132305;Itaipé (MG);12072
2009;3132404;Itajubá (MG);90225
2009;3132503;Itamarandiba (MG);33581
2009;3132602;Itamarati de Minas (MG);4232
2009;3132701;Itambacuri (MG);23386
2009;3132800;Itambé do Mato Dentro (MG);2479
2009;3132909;Itamogi (MG);11218
2009;3133006;Itamonte (MG);14611
2009;3133105;Itanhandu (MG);15253
2009;3133204;Itanhomi (MG);12357
2009;3133303;Itaobim (MG);21618
2009;3133402;Itapagipe (MG);15043
2009;3133501;Itapecerica (MG);21200
2009;3133600;Itapeva (MG);8073
2009;3133709;Itatiaiuçu (MG);9364
2009;3133758;Itaú de Minas (MG);15257
2009;3133808;Itaúna (MG);85838
2009;3133907;Itaverava (MG);5749
2009;3134004;Itinga (MG);15252
2009;3134103;Itueta (MG);6074
2009;3134202;Ituiutaba (MG);96759
2009;3134301;Itumirim (MG);6667
2009;3134400;Iturama (MG);33231
2009;3134509;Itutinga (MG);4165
2009;3134608;Jaboticatubas (MG);16513
2009;3134707;Jacinto (MG);12923
2009;3134806;Jacuí (MG);7426
2009;3134905;Jacutinga (MG);21424
2009;3135001;Jaguaraçu (MG);2857
2009;3135050;Jaíba (MG);32190
2009;3135076;Jampruca (MG);5145
2009;3135100;Janaúba (MG);68527
2009;3135209;Januária (MG);67516
2009;3135308;Japaraíba (MG);3866
2009;3135357;Japonvar (MG);8536
2009;3135407;Jeceaba (MG);6036
2009;3135456;Jenipapo de Minas (MG);7242
2009;3135506;Jequeri (MG);13225
2009;3135605;Jequitaí (MG);8117
2009;3135704;Jequitibá (MG);5756
2009;3135803;Jequitinhonha (MG);25060
2009;3135902;Jesuânia (MG);4983
2009;3136009;Joaíma (MG);15464
2009;3136108;Joanésia (MG);5567
2009;3136207;João Monlevade (MG);75320
2009;3136306;João Pinheiro (MG);45150
2009;3136405;Joaquim Felício (MG);4086
2009;3136504;Jordânia (MG);11337
2009;3136520;José Gonçalves de Minas (MG);4662
2009;3136553;José Raydan (MG);4412
2009;3136579;Josenópolis (MG);4636
2009;3136603;Nova União (MG);5653
2009;3136652;Juatuba (MG);20978
2009;3136702;Juiz de Fora (MG);526706
2009;3136801;Juramento (MG);4108
2009;3136900;Juruaia (MG);8684
2009;3136959;Juvenília (MG);6321
2009;3137007;Ladainha (MG);17195
2009;3137106;Lagamar (MG);7873
2009;3137205;Lagoa da Prata (MG);47007
2009;3137304;Lagoa dos Patos (MG);4596
2009;3137403;Lagoa Dourada (MG);12265
2009;3137502;Lagoa Formosa (MG);17134
2009;3137536;Lagoa Grande (MG);9216
2009;3137601;Lagoa Santa (MG);48213
2009;3137700;Lajinha (MG);17678
2009;3137809;Lambari (MG);19244
2009;3137908;Lamim (MG);3654
2009;3138005;Laranjal (MG);6568
2009;3138104;Lassance (MG);6651
2009;3138203;Lavras (MG);92542
2009;3138302;Leandro Ferreira (MG);2986
2009;3138351;Leme do Prado (MG);5145
2009;3138401;Leopoldina (MG);51545
2009;3138500;Liberdade (MG);5397
2009;3138609;Lima Duarte (MG);16494
2009;3138625;Limeira do Oeste (MG);6792
2009;3138658;Lontra (MG);8332
2009;3138674;Luisburgo (MG);6482
2009;3138682;Luislândia (MG);6727
2009;3138708;Luminárias (MG);5527
2009;3138807;Luz (MG);17835
2009;3138906;Machacalis (MG);7069
2009;3139003;Machado (MG);39509
2009;3139102;Madre de Deus de Minas (MG);5173
2009;3139201;Malacacheta (MG);18181
2009;3139250;Mamonas (MG);6485
2009;3139300;Manga (MG);21338
2009;3139409;Manhuaçu (MG);78605
2009;3139508;Manhumirim (MG);20934
2009;3139607;Mantena (MG);27580
2009;3139706;Maravilhas (MG);7224
2009;3139805;Mar de Espanha (MG);11658
2009;3139904;Maria da Fé (MG);14637
2009;3140001;Mariana (MG);54689
2009;3140100;Marilac (MG);4394
2009;3140159;Mário Campos (MG);12029
2009;3140209;Maripá de Minas (MG);2981
2009;3140308;Marliéria (MG);3793
2009;3140407;Marmelópolis (MG);3156
2009;3140506;Martinho Campos (MG);12662
2009;3140530;Martins Soares (MG);6715
2009;3140555;Mata Verde (MG);7802
2009;3140605;Materlândia (MG);4772
2009;3140704;Mateus Leme (MG);26862
2009;3140803;Matias Barbosa (MG);13872
2009;3140852;Matias Cardoso (MG);11037
2009;3140902;Matipó (MG);17017
2009;3141009;Mato Verde (MG);12957
2009;3141108;Matozinhos (MG);35233
2009;3141207;Matutina (MG);3789
2009;3141306;Medeiros (MG);3398
2009;3141405;Medina (MG);21115
2009;3141504;Mendes Pimentel (MG);6684
2009;3141603;Mercês (MG);10902
2009;3141702;Mesquita (MG);6641
2009;3141801;Minas Novas (MG);31647
2009;3141900;Minduri (MG);3665
2009;3142007;Mirabela (MG);13252
2009;3142106;Miradouro (MG);10648
2009;3142205;Miraí (MG);13502
2009;3142254;Miravânia (MG);4998
2009;3142304;Moeda (MG);4667
2009;3142403;Moema (MG);7041
2009;3142502;Monjolos (MG);2311
2009;3142601;Monsenhor Paulo (MG);7582
2009;3142700;Montalvânia (MG);16135
2009;3142809;Monte Alegre de Minas (MG);19051
2009;3142908;Monte Azul (MG);22838
2009;3143005;Monte Belo (MG);12852
2009;3143104;Monte Carmelo (MG);45975
2009;3143153;Monte Formoso (MG);4943
2009;3143203;Monte Santo de Minas (MG);20536
2009;3143302;Montes Claros (MG);363227
2009;3143401;Monte Sião (MG);20135
2009;3143450;Montezuma (MG);7677
2009;3143500;Morada Nova de Minas (MG);8750
2009;3143609;Morro da Garça (MG);2966
2009;3143708;Morro do Pilar (MG);3524
2009;3143807;Munhoz (MG);6419
2009;3143906;Muriaé (MG);99628
2009;3144003;Mutum (MG);27123
2009;3144102;Muzambinho (MG);20426
2009;3144201;Nacip Raydan (MG);3015
2009;3144300;Nanuque (MG);41329
2009;3144359;Naque (MG);6154
2009;3144375;Natalândia (MG);3376
2009;3144409;Natércia (MG);4773
2009;3144508;Nazareno (MG);8096
2009;3144607;Nepomuceno (MG);25152
2009;3144656;Ninheira (MG);11031
2009;3144672;Nova Belém (MG);3532
2009;3144706;Nova Era (MG);18579
2009;3144805;Nova Lima (MG);76608
2009;3144904;Nova Módica (MG);3952
2009;3145000;Nova Ponte (MG);12504
2009;3145059;Nova Porteirinha (MG);7597
2009;3145109;Nova Resende (MG);14686
2009;3145208;Nova Serrana (MG);67967
2009;3145307;Novo Cruzeiro (MG);31319
2009;3145356;Novo Oriente de Minas (MG);10763
2009;3145372;Novorizonte (MG);5136
2009;3145406;Olaria (MG);2479
2009;3145455;Olhos-d'Água (MG);5338
2009;3145505;Olímpio Noronha (MG);2655
2009;3145604;Oliveira (MG);39214
2009;3145703;Oliveira Fortes (MG);1951
2009;3145802;Onça de Pitangui (MG);3129
2009;3145851;Oratórios (MG);4538
2009;3145877;Orizânia (MG);7078
2009;3145901;Ouro Branco (MG);35475
2009;3146008;Ouro Fino (MG);32639
2009;3146107;Ouro Preto (MG);69495
2009;3146206;Ouro Verde de Minas (MG);7215
2009;3146255;Padre Carvalho (MG);6176
2009;3146305;Padre Paraíso (MG);18891
2009;3146404;Paineiras (MG);4672
2009;3146503;Pains (MG);8476
2009;3146552;Pai Pedro (MG);6217
2009;3146602;Paiva (MG);1687
2009;3146701;Palma (MG);6212
2009;3146750;Palmópolis (MG);6810
2009;3146909;Papagaios (MG);15384
2009;3147006;Paracatu (MG);83560
2009;3147105;Pará de Minas (MG);84264
2009;3147204;Paraguaçu (MG);20429
2009;3147303;Paraisópolis (MG);18844
2009;3147402;Paraopeba (MG);23410
2009;3147501;Passabém (MG);1825
2009;3147600;Passa Quatro (MG);15907
2009;3147709;Passa Tempo (MG);8783
2009;3147808;Passa Vinte (MG);2132
2009;3147907;Passos (MG);107619
2009;3147956;Patis (MG);5572
2009;3148004;Patos de Minas (MG);139841
2009;3148103;Patrocínio (MG);86467
2009;3148202;Patrocínio do Muriaé (MG);5613
2009;3148301;Paula Cândido (MG);9404
2009;3148400;Paulistas (MG);5002
2009;3148509;Pavão (MG);9155
2009;3148608;Peçanha (MG);17727
2009;3148707;Pedra Azul (MG);26000
2009;3148756;Pedra Bonita (MG);6751
2009;3148806;Pedra do Anta (MG);3731
2009;3148905;Pedra do Indaiá (MG);4080
2009;3149002;Pedra Dourada (MG);2241
2009;3149101;Pedralva (MG);11351
2009;3149150;Pedras de Maria da Cruz (MG);11877
2009;3149200;Pedrinópolis (MG);3586
2009;3149309;Pedro Leopoldo (MG);59064
2009;3149408;Pedro Teixeira (MG);1680
2009;3149507;Pequeri (MG);3093
2009;3149606;Pequi (MG);4504
2009;3149705;Perdigão (MG);7961
2009;3149804;Perdizes (MG);14786
2009;3149903;Perdões (MG);20228
2009;3149952;Periquito (MG);7161
2009;3150000;Pescador (MG);4197
2009;3150109;Piau (MG);3064
2009;3150158;Piedade de Caratinga (MG);6937
2009;3150208;Piedade de Ponte Nova (MG);4273
2009;3150307;Piedade do Rio Grande (MG);4871
2009;3150406;Piedade dos Gerais (MG);4762
2009;3150505;Pimenta (MG);8525
2009;3150539;Pingo d'Água (MG);4201
2009;3150570;Pintópolis (MG);8183
2009;3150604;Piracema (MG);6785
2009;3150703;Pirajuba (MG);4059
2009;3150802;Piranga (MG);17836
2009;3150901;Piranguçu (MG);5319
2009;3151008;Piranguinho (MG);8227
2009;3151107;Pirapetinga (MG);10636
2009;3151206;Pirapora (MG);53708
2009;3151305;Piraúba (MG);10931
2009;3151404;Pitangui (MG);26038
2009;3151503;Piumhi (MG);32580
2009;3151602;Planura (MG);11138
2009;3151701;Poço Fundo (MG);15916
2009;3151800;Poços de Caldas (MG);151449
2009;3151909;Pocrane (MG);8790
2009;3152006;Pompéu (MG);29929
2009;3152105;Ponte Nova (MG);57654
2009;3152131;Ponto Chique (MG);4282
2009;3152170;Ponto dos Volantes (MG);11458
2009;3152204;Porteirinha (MG);37842
2009;3152303;Porto Firme (MG);10989
2009;3152402;Poté (MG);15237
2009;3152501;Pouso Alegre (MG);127974
2009;3152600;Pouso Alto (MG);6494
2009;3152709;Prados (MG);8560
2009;3152808;Prata (MG);26857
2009;3152907;Pratápolis (MG);8800
2009;3153004;Pratinha (MG);3435
2009;3153103;Presidente Bernardes (MG);5853
2009;3153202;Presidente Juscelino (MG);4385
2009;3153301;Presidente Kubitschek (MG);3085
2009;3153400;Presidente Olegário (MG);18989
2009;3153509;Alto Jequitibá (MG);8122
2009;3153608;Prudente de Morais (MG);9335
2009;3153707;Quartel Geral (MG);3353
2009;3153806;Queluzito (MG);1896
2009;3153905;Raposos (MG);15521
2009;3154002;Raul Soares (MG);24606
2009;3154101;Recreio (MG);10538
2009;3154150;Reduto (MG);6663
2009;3154200;Resende Costa (MG);10941
2009;3154309;Resplendor (MG);17608
2009;3154408;Ressaquinha (MG);4732
2009;3154457;Riachinho (MG);8437
2009;3154507;Riacho dos Machados (MG);9716
2009;3154606;Ribeirão das Neves (MG);349307
2009;3154705;Ribeirão Vermelho (MG);3938
2009;3154804;Rio Acima (MG);8685
2009;3154903;Rio Casca (MG);14790
2009;3155009;Rio Doce (MG);2656
2009;3155108;Rio do Prado (MG);4412
2009;3155207;Rio Espera (MG);6728
2009;3155306;Rio Manso (MG);5266
2009;3155405;Rio Novo (MG);9300
2009;3155504;Rio Paranaíba (MG);10990
2009;3155603;Rio Pardo de Minas (MG);29947
2009;3155702;Rio Piracicaba (MG);14846
2009;3155801;Rio Pomba (MG);17359
2009;3155900;Rio Preto (MG);5631
2009;3156007;Rio Vermelho (MG);15343
2009;3156106;Ritápolis (MG);5149
2009;3156205;Rochedo de Minas (MG);2137
2009;3156304;Rodeiro (MG);6589
2009;3156403;Romaria (MG);3636
2009;3156452;Rosário da Limeira (MG);4362
2009;3156502;Rubelita (MG);8097
2009;3156601;Rubim (MG);9855
2009;3156700;Sabará (MG);126195
2009;3156809;Sabinópolis (MG);16326
2009;3156908;Sacramento (MG);23112
2009;3157005;Salinas (MG);38789
2009;3157104;Salto da Divisa (MG);7157
2009;3157203;Santa Bárbara (MG);27571
2009;3157252;Santa Bárbara do Leste (MG);7762
2009;3157278;Santa Bárbara do Monte Verde (MG);2999
2009;3157302;Santa Bárbara do Tugúrio (MG);4574
2009;3157336;Santa Cruz de Minas (MG);7671
2009;3157377;Santa Cruz de Salinas (MG);5466
2009;3157401;Santa Cruz do Escalvado (MG);5321
2009;3157500;Santa Efigênia de Minas (MG);4568
2009;3157609;Santa Fé de Minas (MG);4129
2009;3157658;Santa Helena de Minas (MG);6126
2009;3157708;Santa Juliana (MG);11571
2009;3157807;Santa Luzia (MG);231607
2009;3157906;Santa Margarida (MG);14806
2009;3158003;Santa Maria de Itabira (MG);10821
2009;3158102;Santa Maria do Salto (MG);5989
2009;3158201;Santa Maria do Suaçuí (MG);14931
2009;3158300;Santana da Vargem (MG);7222
2009;3158409;Santana de Cataguases (MG);3785
2009;3158508;Santana de Pirapama (MG);8820
2009;3158607;Santana do Deserto (MG);3977
2009;3158706;Santana do Garambéu (MG);2205
2009;3158805;Santana do Jacaré (MG);4716
2009;3158904;Santana do Manhuaçu (MG);8353
2009;3158953;Santana do Paraíso (MG);24695
2009;3159001;Santana do Riacho (MG);4405
2009;3159100;Santana dos Montes (MG);4134
2009;3159209;Santa Rita de Caldas (MG);9333
2009;3159308;Santa Rita de Jacutinga (MG);5869
2009;3159357;Santa Rita de Minas (MG);5980
2009;3159407;Santa Rita de Ibitipoca (MG);3847
2009;3159506;Santa Rita do Itueto (MG);5739
2009;3159605;Santa Rita do Sapucaí (MG);36150
2009;3159704;Santa Rosa da Serra (MG);3407
2009;3159803;Santa Vitória (MG);15791
2009;3159902;Santo Antônio do Amparo (MG);18125
2009;3160009;Santo Antônio do Aventureiro (MG);3600
2009;3160108;Santo Antônio do Grama (MG);4349
2009;3160207;Santo Antônio do Itambé (MG);4651
2009;3160306;Santo Antônio do Jacinto (MG);11458
2009;3160405;Santo Antônio do Monte (MG);25899
2009;3160454;Santo Antônio do Retiro (MG);7087
2009;3160504;Santo Antônio do Rio Abaixo (MG);1794
2009;3160603;Santo Hipólito (MG);3673
2009;3160702;Santos Dumont (MG);47244
2009;3160801;São Bento Abade (MG);4715
2009;3160900;São Brás do Suaçuí (MG);3657
2009;3160959;São Domingos das Dores (MG);5418
2009;3161007;São Domingos do Prata (MG);17857
2009;3161056;São Félix de Minas (MG);3484
2009;3161106;São Francisco (MG);55141
2009;3161205;São Francisco de Paula (MG);6384
2009;3161304;São Francisco de Sales (MG);5314
2009;3161403;São Francisco do Glória (MG);5685
2009;3161502;São Geraldo (MG);9846
2009;3161601;São Geraldo da Piedade (MG);4865
2009;3161650;São Geraldo do Baixio (MG);3461
2009;3161700;São Gonçalo do Abaeté (MG);6546
2009;3161809;São Gonçalo do Pará (MG);11246
2009;3161908;São Gonçalo do Rio Abaixo (MG);9738
2009;3162005;São Gonçalo do Sapucaí (MG);23627
2009;3162104;São Gotardo (MG);32580
2009;3162203;São João Batista do Glória (MG);7198
2009;3162252;São João da Lagoa (MG);4971
2009;3162302;São João da Mata (MG);2981
2009;3162401;São João da Ponte (MG);26983
2009;3162450;São João das Missões (MG);11267
2009;3162500;São João del Rei (MG);85503
2009;3162559;São João do Manhuaçu (MG);9881
2009;3162575;São João do Manteninha (MG);5132
2009;3162609;São João do Oriente (MG);8128
2009;3162658;São João do Pacuí (MG);4223
2009;3162708;São João do Paraíso (MG);22782
2009;3162807;São João Evangelista (MG);16254
2009;3162906;São João Nepomuceno (MG);26160
2009;3162922;São Joaquim de Bicas (MG);23986
2009;3162948;São José da Barra (MG);7090
2009;3162955;São José da Lapa (MG);19234
2009;3163003;São José da Safira (MG);4069
2009;3163102;São José da Varginha (MG);4070
2009;3163201;São José do Alegre (MG);4066
2009;3163300;São José do Divino (MG);3881
2009;3163409;São José do Goiabal (MG);5743
2009;3163508;São José do Jacuri (MG);7234
2009;3163607;São José do Mantimento (MG);2579
2009;3163706;São Lourenço (MG);42688
2009;3163805;São Miguel do Anta (MG);7094
2009;3163904;São Pedro da União (MG);5386
2009;3164001;São Pedro dos Ferros (MG);9087
2009;3164100;São Pedro do Suaçuí (MG);5925
2009;3164209;São Romão (MG);9713
2009;3164308;São Roque de Minas (MG);6301
2009;3164407;São Sebastião da Bela Vista (MG);5193
2009;3164431;São Sebastião da Vargem Alegre (MG);2877
2009;3164472;São Sebastião do Anta (MG);5723
2009;3164506;São Sebastião do Maranhão (MG);12099
2009;3164605;São Sebastião do Oeste (MG);5689
2009;3164704;São Sebastião do Paraíso (MG);64800
2009;3164803;São Sebastião do Rio Preto (MG);1737
2009;3164902;São Sebastião do Rio Verde (MG);2292
2009;3165008;São Tiago (MG);10645
2009;3165107;São Tomás de Aquino (MG);7073
2009;3165206;São Thomé das Letras (MG);6943
2009;3165305;São Vicente de Minas (MG);6525
2009;3165404;Sapucaí-Mirim (MG);6046
2009;3165503;Sardoá (MG);5477
2009;3165537;Sarzedo (MG);25583
2009;3165552;Setubinha (MG);11588
2009;3165560;Sem-Peixe (MG);2993
2009;3165578;Senador Amaral (MG);5201
2009;3165602;Senador Cortes (MG);2082
2009;3165701;Senador Firmino (MG);7361
2009;3165800;Senador José Bento (MG);1855
2009;3165909;Senador Modestino Gonçalves (MG);5105
2009;3166006;Senhora de Oliveira (MG);5873
2009;3166105;Senhora do Porto (MG);3635
2009;3166204;Senhora dos Remédios (MG);10588
2009;3166303;Sericita (MG);7345
2009;3166402;Seritinga (MG);1818
2009;3166501;Serra Azul de Minas (MG);4479
2009;3166600;Serra da Saudade (MG);890
2009;3166709;Serra dos Aimorés (MG);8667
2009;3166808;Serra do Salitre (MG);10778
2009;3166907;Serrania (MG);7584
2009;3166956;Serranópolis de Minas (MG);4787
2009;3167004;Serranos (MG);2130
2009;3167103;Serro (MG);21525
2009;3167202;Sete Lagoas (MG);225358
2009;3167301;Silveirânia (MG);2193
2009;3167400;Silvianópolis (MG);6261
2009;3167509;Simão Pereira (MG);2594
2009;3167608;Simonésia (MG);17933
2009;3167707;Sobrália (MG);6116
2009;3167806;Soledade de Minas (MG);5795
2009;3167905;Tabuleiro (MG);4068
2009;3168002;Taiobeiras (MG);31333
2009;3168051;Taparuba (MG);3357
2009;3168101;Tapira (MG);3757
2009;3168200;Tapiraí (MG);1888
2009;3168309;Taquaraçu de Minas (MG);3950
2009;3168408;Tarumirim (MG);14585
2009;3168507;Teixeiras (MG);12187
2009;3168606;Teófilo Otoni (MG);130517
2009;3168705;Timóteo (MG);79813
2009;3168804;Tiradentes (MG);6966
2009;3168903;Tiros (MG);7626
2009;3169000;Tocantins (MG);16408
2009;3169059;Tocos do Moji (MG);4084
2009;3169109;Toledo (MG);6038
2009;3169208;Tombos (MG);8881
2009;3169307;Três Corações (MG);75776
2009;3169356;Três Marias (MG);28042
2009;3169406;Três Pontas (MG);54149
2009;3169505;Tumiritinga (MG);6198
2009;3169604;Tupaciguara (MG);23841
2009;3169703;Turmalina (MG);18134
2009;3169802;Turvolândia (MG);5020
2009;3169901;Ubá (MG);99708
2009;3170008;Ubaí (MG);12499
2009;3170057;Ubaporanga (MG);12561
2009;3170107;Uberaba (MG);296261
2009;3170206;Uberlândia (MG);634345
2009;3170305;Umburatiba (MG);2844
2009;3170404;Unaí (MG);78125
2009;3170438;União de Minas (MG);4735
2009;3170479;Uruana de Minas (MG);2747
2009;3170503;Urucânia (MG);10502
2009;3170529;Urucuia (MG);12203
2009;3170578;Vargem Alegre (MG);6829
2009;3170602;Vargem Bonita (MG);2140
2009;3170651;Vargem Grande do Rio Pardo (MG);4924
2009;3170701;Varginha (MG);121785
2009;3170750;Varjão de Minas (MG);6520
2009;3170800;Várzea da Palma (MG);36314
2009;3170909;Varzelândia (MG);19771
2009;3171006;Vazante (MG);20042
2009;3171030;Verdelândia (MG);8514
2009;3171071;Veredinha (MG);6045
2009;3171105;Veríssimo (MG);3991
2009;3171154;Vermelho Novo (MG);4698
2009;3171204;Vespasiano (MG);101846
2009;3171303;Viçosa (MG);74171
2009;3171402;Vieiras (MG);3899
2009;3171501;Mathias Lobato (MG);3526
2009;3171600;Virgem da Lapa (MG);14685
2009;3171709;Virgínia (MG);8544
2009;3171808;Virginópolis (MG);11273
2009;3171907;Virgolândia (MG);5819
2009;3172004;Visconde do Rio Branco (MG);37228
2009;3172103;Volta Grande (MG);5402
2009;3172202;Wenceslau Braz (MG);2571
2009;3200102;Afonso Cláudio (ES);31384
2009;3200136;Águia Branca (ES);9503
