Tabela 793 - População residente;;;
Variável - População residente (Pessoas);;;
ano;cod;mun;pop
2007;3508801;Cafelândia (SP);16073
2007;3508900;Caiabu (SP);4011
2007;3509007;Caieiras (SP);81163
2007;3509106;Caiuá (SP);4953
2007;3509205;Cajamar (SP);58403
2007;3509254;Cajati (SP);28285
2007;3509304;Cajobi (SP);9519
2007;3509403;Cajuru (SP);22695
2007;3509452;Campina do Monte Alegre (SP);5320
2007;3509502;Campinas (SP);1039297
2007;3509601;Campo Limpo Paulista (SP);69810
2007;3509700;Campos do Jordão (SP);44688
2007;3509809;Campos Novos Paulista (SP);4651
2007;3509908;Cananéia (SP);12039
2007;3509957;Canas (SP);4318
2007;3510005;Cândido Mota (SP);29572
2007;3510104;Cândido Rodrigues (SP);2655
2007;3510153;Canitar (SP);4265
2007;3510203;Capão Bonito (SP);45275
2007;3510302;Capela do Alto (SP);15950
2007;3510401;Capivari (SP);43779
2007;3510500;Caraguatatuba (SP);88815
2007;3510609;Carapicuíba (SP);379566
2007;3510708;Cardoso (SP);11324
2007;3510807;Casa Branca (SP);27081
2007;3510906;Cássia dos Coqueiros (SP);2706
2007;3511003;Castilho (SP);15410
2007;3511102;Catanduva (SP);109362
2007;3511201;Catiguá (SP);6870
2007;3511300;Cedral (SP);7607
2007;3511409;Cerqueira César (SP);16276
2007;3511508;Cerquilho (SP);34769
2007;3511607;Cesário Lange (SP);14005
2007;3511706;Charqueada (SP);14356
2007;3511904;Clementina (SP);6081
2007;3512001;Colina (SP);16989
2007;3512100;Colômbia (SP);6073
2007;3512209;Conchal (SP);23352
2007;3512308;Conchas (SP);15473
2007;3512407;Cordeirópolis (SP);19309
2007;3512506;Coroados (SP);4881
2007;3512605;Coronel Macedo (SP);5277
2007;3512704;Corumbataí (SP);3935
2007;3512803;Cosmópolis (SP);53561
2007;3512902;Cosmorama (SP);6951
2007;3513009;Cotia (SP);172823
2007;3513108;Cravinhos (SP);29377
2007;3513207;Cristais Paulista (SP);7005
2007;3513306;Cruzália (SP);2368
2007;3513405;Cruzeiro (SP);76098
2007;3513504;Cubatão (SP);120271
2007;3513603;Cunha (SP);22951
2007;3513702;Descalvado (SP);29533
2007;3513801;Diadema (SP);386779
2007;3513850;Dirce Reis (SP);1582
2007;3513900;Divinolândia (SP);11246
2007;3514007;Dobrada (SP);7664
2007;3514106;Dois Córregos (SP);24384
2007;3514205;Dolcinópolis (SP);2181
2007;3514304;Dourado (SP);8751
2007;3514403;Dracena (SP);42107
2007;3514502;Duartina (SP);12381
2007;3514601;Dumont (SP);7557
2007;3514700;Echaporã (SP);6247
2007;3514809;Eldorado (SP);14038
2007;3514908;Elias Fausto (SP);14521
2007;3514924;Elisiário (SP);3024
2007;3514957;Embaúba (SP);2391
2007;3515004;Embu das Artes (SP);237318
2007;3515103;Embu-Guaçu (SP);59083
2007;3515129;Emilianópolis (SP);3021
2007;3515152;Engenheiro Coelho (SP);12729
2007;3515186;Espírito Santo do Pinhal (SP);40684
2007;3515194;Espírito Santo do Turvo (SP);4103
2007;3515202;Estrela d'Oeste (SP);8590
2007;3515301;Estrela do Norte (SP);2454
2007;3515350;Euclides da Cunha Paulista (SP);9923
2007;3515400;Fartura (SP);14601
2007;3515509;Fernandópolis (SP);61392
2007;3515608;Fernando Prestes (SP);5212
2007;3515657;Fernão (SP);1457
2007;3515707;Ferraz de Vasconcelos (SP);168897
2007;3515806;Flora Rica (SP);2019
2007;3515905;Floreal (SP);2907
2007;3516002;Flórida Paulista (SP);12660
2007;3516101;Florínea (SP);2860
2007;3516200;Franca (SP);319094
2007;3516309;Francisco Morato (SP);146634
2007;3516408;Franco da Rocha (SP);121451
2007;3516507;Gabriel Monteiro (SP);2638
2007;3516606;Gália (SP);6812
2007;3516705;Garça (SP);42218
2007;3516804;Gastão Vidigal (SP);3863
2007;3516853;Gavião Peixoto (SP);4103
2007;3516903;General Salgado (SP);10626
2007;3517000;Getulina (SP);10515
2007;3517109;Glicério (SP);4398
2007;3517208;Guaiçara (SP);10357
2007;3517307;Guaimbê (SP);4752
2007;3517406;Guaíra (SP);36544
2007;3517505;Guapiaçu (SP);16392
2007;3517604;Guapiara (SP);20056
2007;3517703;Guará (SP);18611
2007;3517802;Guaraçaí (SP);8505
2007;3517901;Guaraci (SP);9045
2007;3518008;Guarani d'Oeste (SP);1963
2007;3518107;Guarantã (SP);6410
2007;3518206;Guararapes (SP);28662
2007;3518305;Guararema (SP);24854
2007;3518404;Guaratinguetá (SP);107895
2007;3518503;Guareí (SP);13202
2007;3518602;Guariba (SP);32664
2007;3518701;Guarujá (SP);296150
2007;3518800;Guarulhos (SP);1236192
2007;3518859;Guatapará (SP);6217
2007;3518909;Guzolândia (SP);4616
2007;3519006;Herculândia (SP);8573
2007;3519055;Holambra (SP);9111
2007;3519071;Hortolândia (SP);190781
2007;3519105;Iacanga (SP);9074
2007;3519204;Iacri (SP);6677
2007;3519253;Iaras (SP);4777
2007;3519303;Ibaté (SP);28040
2007;3519402;Ibirá (SP);10379
2007;3519501;Ibirarema (SP);6617
2007;3519600;Ibitinga (SP);49951
2007;3519709;Ibiúna (SP);64832
2007;3519808;Icém (SP);6429
2007;3519907;Iepê (SP);7487
2007;3520004;Igaraçu do Tietê (SP);23085
2007;3520103;Igarapava (SP);26862
2007;3520202;Igaratá (SP);8537
2007;3520301;Iguape (SP);28977
2007;3520400;Ilhabela (SP);23886
2007;3520426;Ilha Comprida (SP);8875
2007;3520442;Ilha Solteira (SP);24181
2007;3520509;Indaiatuba (SP);173508
2007;3520608;Indiana (SP);4682
2007;3520707;Indiaporã (SP);3880
2007;3520806;Inúbia Paulista (SP);3595
2007;3520905;Ipaussu (SP);12964
2007;3521002;Iperó (SP);24239
2007;3521101;Ipeúna (SP);5164
2007;3521150;Ipiguá (SP);3925
2007;3521200;Iporanga (SP);4603
2007;3521309;Ipuã (SP);14344
2007;3521408;Iracemápolis (SP);18026
2007;3521507;Irapuã (SP);6710
2007;3521606;Irapuru (SP);7556
2007;3521705;Itaberá (SP);17576
2007;3521804;Itaí (SP);22617
2007;3521903;Itajobi (SP);14182
2007;3522000;Itaju (SP);2624
2007;3522109;Itanhaém (SP);80778
2007;3522158;Itaoca (SP);3087
2007;3522208;Itapecerica da Serra (SP);148728
2007;3522307;Itapetininga (SP);138450
2007;3522406;Itapeva (SP);85537
2007;3522505;Itapevi (SP);193686
2007;3522604;Itapira (SP);68187
2007;3522653;Itapirapuã Paulista (SP);3723
2007;3522703;Itápolis (SP);38633
2007;3522802;Itaporanga (SP);14284
2007;3522901;Itapuí (SP);11605
2007;3523008;Itapura (SP);3812
2007;3523107;Itaquaquecetuba (SP);334914
2007;3523206;Itararé (SP);48732
2007;3523305;Itariri (SP);15115
2007;3523404;Itatiba (SP);91479
2007;3523503;Itatinga (SP);17570
2007;3523602;Itirapina (SP);13889
2007;3523701;Itirapuã (SP);5614
2007;3523800;Itobi (SP);7444
2007;3523909;Itu (SP);147157
2007;3524006;Itupeva (SP);36766
2007;3524105;Ituverava (SP);38539
2007;3524204;Jaborandi (SP);6462
2007;3524303;Jaboticabal (SP);69624
2007;3524402;Jacareí (SP);207028
2007;3524501;Jaci (SP);5008
2007;3524600;Jacupiranga (SP);16112
2007;3524709;Jaguariúna (SP);36804
2007;3524808;Jales (SP);47649
2007;3524907;Jambeiro (SP);4968
2007;3525003;Jandira (SP);103531
2007;3525102;Jardinópolis (SP);34611
2007;3525201;Jarinu (SP);20606
2007;3525300;Jaú (SP);125469
2007;3525409;Jeriquara (SP);3153
2007;3525508;Joanópolis (SP);10671
2007;3525607;João Ramalho (SP);4092
2007;3525706;José Bonifácio (SP);30639
2007;3525805;Júlio Mesquita (SP);4318
2007;3525854;Jumirim (SP);2205
2007;3525904;Jundiaí (SP);342983
2007;3526001;Junqueirópolis (SP);18628
2007;3526100;Juquiá (SP);19352
2007;3526209;Juquitiba (SP);27777
2007;3526308;Lagoinha (SP);4798
2007;3526407;Laranjal Paulista (SP);24454
2007;3526506;Lavínia (SP);7984
2007;3526605;Lavrinhas (SP);6543
2007;3526704;Leme (SP);84406
2007;3526803;Lençóis Paulista (SP);59366
2007;3526902;Limeira (SP);272734
2007;3527009;Lindóia (SP);5657
2007;3527108;Lins (SP);69279
2007;3527207;Lorena (SP);79317
2007;3527256;Lourdes (SP);1974
2007;3527306;Louveira (SP);29760
2007;3527405;Lucélia (SP);19212
2007;3527504;Lucianópolis (SP);2299
2007;3527603;Luís Antônio (SP);10272
2007;3527702;Luiziânia (SP);4763
2007;3527801;Lupércio (SP);4238
2007;3527900;Lutécia (SP);2794
2007;3528007;Macatuba (SP);16173
2007;3528106;Macaubal (SP);7396
2007;3528205;Macedônia (SP);3411
2007;3528304;Magda (SP);3154
2007;3528403;Mairinque (SP);41508
2007;3528502;Mairiporã (SP);71754
2007;3528601;Manduri (SP);8651
2007;3528700;Marabá Paulista (SP);5193
2007;3528809;Maracaí (SP);13163
2007;3528858;Marapoama (SP);2556
2007;3528908;Mariápolis (SP);3786
2007;3529005;Marília (SP);218113
2007;3529104;Marinópolis (SP);2114
2007;3529203;Martinópolis (SP);23983
2007;3529302;Matão (SP);74407
2007;3529401;Mauá (SP);402643
2007;3529500;Mendonça (SP);3980
2007;3529609;Meridiano (SP);3857
2007;3529658;Mesópolis (SP);1768
2007;3529708;Miguelópolis (SP);19972
2007;3529807;Mineiros do Tietê (SP);11760
2007;3529906;Miracatu (SP);22796
2007;3530003;Mira Estrela (SP);2576
2007;3530102;Mirandópolis (SP);25849
2007;3530201;Mirante do Paranapanema (SP);17128
2007;3530300;Mirassol (SP);51660
2007;3530409;Mirassolândia (SP);4099
2007;3530508;Mococa (SP);66086
2007;3530607;Mogi das Cruzes (SP);362991
2007;3530706;Mogi Guaçu (SP);131870
2007;3530805;Mogi Mirim (SP);84176
2007;3530904;Mombuca (SP);3280
2007;3531001;Monções (SP);2054
2007;3531100;Mongaguá (SP);40423
2007;3531209;Monte Alegre do Sul (SP);6957
2007;3531308;Monte Alto (SP);44085
2007;3531407;Monte Aprazível (SP);19745
2007;3531506;Monte Azul Paulista (SP);19187
2007;3531605;Monte Castelo (SP);4014
2007;3531704;Monteiro Lobato (SP);3994
2007;3531803;Monte Mor (SP);42824
2007;3531902;Morro Agudo (SP);25390
2007;3532009;Morungaba (SP);12007
2007;3532058;Motuca (SP);4340
2007;3532108;Murutinga do Sul (SP);4091
2007;3532157;Nantes (SP);2483
2007;3532207;Narandiba (SP);3941
2007;3532306;Natividade da Serra (SP);7275
2007;3532405;Nazaré Paulista (SP);14613
2007;3532504;Neves Paulista (SP);8825
2007;3532603;Nhandeara (SP);10334
2007;3532702;Nipoã (SP);3762
2007;3532801;Nova Aliança (SP);4905
2007;3532827;Nova Campina (SP);8474
2007;3532843;Nova Canaã Paulista (SP);2205
2007;3532868;Nova Castilho (SP);1057
2007;3532900;Nova Europa (SP);9047
2007;3533007;Nova Granada (SP);17739
2007;3533106;Nova Guataporanga (SP);2101
2007;3533205;Nova Independência (SP);2480
2007;3533254;Novais (SP);3661
2007;3533304;Nova Luzitânia (SP);3403
2007;3533403;Nova Odessa (SP);45625
2007;3533502;Novo Horizonte (SP);34264
2007;3533601;Nuporanga (SP);6629
2007;3533700;Ocauçu (SP);4180
2007;3533809;Óleo (SP);2714
2007;3533908;Olímpia (SP);48020
2007;3534005;Onda Verde (SP);3736
2007;3534104;Oriente (SP);6079
2007;3534203;Orindiúva (SP);4916
2007;3534302;Orlândia (SP);36149
2007;3534401;Osasco (SP);701012
2007;3534500;Oscar Bressane (SP);2476
2007;3534609;Osvaldo Cruz (SP);30150
2007;3534708;Ourinhos (SP);98868
2007;3534757;Ouroeste (SP);7035
2007;3534807;Ouro Verde (SP);7668
2007;3534906;Pacaembu (SP);13072
2007;3535002;Palestina (SP);10428
2007;3535101;Palmares Paulista (SP);10508
2007;3535200;Palmeira d'Oeste (SP);9634
2007;3535309;Palmital (SP);21298
2007;3535408;Panorama (SP);13944
2007;3535507;Paraguaçu Paulista (SP);42117
2007;3535606;Paraibuna (SP);16456
2007;3535705;Paraíso (SP);5559
2007;3535804;Paranapanema (SP);16667
2007;3535903;Paranapuã (SP);3614
2007;3536000;Parapuã (SP);11029
2007;3536109;Pardinho (SP);5030
2007;3536208;Pariquera-Açu (SP);18079
2007;3536257;Parisi (SP);2038
2007;3536307;Patrocínio Paulista (SP);12183
2007;3536406;Paulicéia (SP);5506
2007;3536505;Paulínia (SP);73014
2007;3536570;Paulistânia (SP);1824
2007;3536604;Paulo de Faria (SP);8942
2007;3536703;Pederneiras (SP);40270
2007;3536802;Pedra Bela (SP);5835
2007;3536901;Pedranópolis (SP);2734
2007;3537008;Pedregulho (SP);15156
2007;3537107;Pedreira (SP);38152
2007;3537156;Pedrinhas Paulista (SP);2834
2007;3537206;Pedro de Toledo (SP);9692
2007;3537305;Penápolis (SP);56681
2007;3537404;Pereira Barreto (SP);24220
2007;3537503;Pereiras (SP);7347
2007;3537602;Peruíbe (SP);54457
2007;3537701;Piacatu (SP);5093
2007;3537800;Piedade (SP);48430
2007;3537909;Pilar do Sul (SP);26457
2007;3538006;Pindamonhangaba (SP);135682
2007;3538105;Pindorama (SP);14345
2007;3538204;Pinhalzinho (SP);11817
2007;3538303;Piquerobi (SP);3599
2007;3538501;Piquete (SP);14475
2007;3538600;Piracaia (SP);22335
2007;3538709;Piracicaba (SP);358108
2007;3538808;Piraju (SP);28228
2007;3538907;Pirajuí (SP);21035
2007;3539004;Pirangi (SP);10315
2007;3539103;Pirapora do Bom Jesus (SP);14370
2007;3539202;Pirapozinho (SP);23709
2007;3539301;Pirassununga (SP);67787
2007;3539400;Piratininga (SP);11287
2007;3539509;Pitangueiras (SP);33329
2007;3539608;Planalto (SP);4014
2007;3539707;Platina (SP);3167
2007;3539806;Poá (SP);104904
2007;3539905;Poloni (SP);4878
2007;3540002;Pompéia (SP);19091
2007;3540101;Pongaí (SP);3473
2007;3540200;Pontal (SP);35560
2007;3540259;Pontalinda (SP);3906
2007;3540309;Pontes Gestal (SP);2487
2007;3540408;Populina (SP);4201
2007;3540507;Porangaba (SP);8069
2007;3540606;Porto Feliz (SP);46054
2007;3540705;Porto Ferreira (SP);48760
2007;3540754;Potim (SP);18143
2007;3540804;Potirendaba (SP);14327
2007;3540853;Pracinha (SP);2667
2007;3540903;Pradópolis (SP);15148
2007;3541000;Praia Grande (SP);233806
2007;3541059;Pratânia (SP);4309
2007;3541109;Presidente Alves (SP);4346
2007;3541208;Presidente Bernardes (SP);14788
2007;3541307;Presidente Epitácio (SP);39403
2007;3541406;Presidente Prudente (SP);202789
2007;3541505;Presidente Venceslau (SP);37155
2007;3541604;Promissão (SP);34786
2007;3541653;Quadra (SP);2679
2007;3541703;Quatá (SP);11971
2007;3541802;Queiroz (SP);2603
2007;3541901;Queluz (SP);10323
2007;3542008;Quintana (SP);5654
2007;3542107;Rafard (SP);8151
2007;3542206;Rancharia (SP);28303
2007;3542305;Redenção da Serra (SP);4081
2007;3542404;Regente Feijó (SP);17070
2007;3542503;Reginópolis (SP);6993
2007;3542602;Registro (SP);53369
2007;3542701;Restinga (SP);6350
2007;3542800;Ribeira (SP);3444
2007;3542909;Ribeirão Bonito (SP);11383
2007;3543006;Ribeirão Branco (SP);18879
2007;3543105;Ribeirão Corrente (SP);4014
2007;3543204;Ribeirão do Sul (SP);4497
2007;3543238;Ribeirão dos Índios (SP);2231
2007;3543253;Ribeirão Grande (SP);6928
2007;3543303;Ribeirão Pires (SP);107046
2007;3543402;Ribeirão Preto (SP);547417
2007;3543501;Riversul (SP);6545
2007;3543600;Rifaina (SP);3587
2007;3543709;Rincão (SP);10425
2007;3543808;Rinópolis (SP);9393
2007;3543907;Rio Claro (SP);185421
2007;3544004;Rio das Pedras (SP);26344
2007;3544103;Rio Grande da Serra (SP);39270
2007;3544202;Riolândia (SP);9713
2007;3544251;Rosana (SP);19943
2007;3544301;Roseira (SP);9016
2007;3544400;Rubiácea (SP);2501
2007;3544509;Rubinéia (SP);2546
2007;3544608;Sabino (SP);5150
2007;3544707;Sagres (SP);2307
2007;3544806;Sales (SP);5025
2007;3544905;Sales Oliveira (SP);8187
2007;3545001;Salesópolis (SP);15157
2007;3545100;Salmourão (SP);4551
2007;3545159;Saltinho (SP);6586
2007;3545209;Salto (SP);102405
2007;3545308;Salto de Pirapora (SP);37324
2007;3545407;Salto Grande (SP);8592
2007;3545506;Sandovalina (SP);3217
2007;3545605;Santa Adélia (SP);13861
2007;3545704;Santa Albertina (SP);5034
2007;3545803;Santa Bárbara d'Oeste (SP);184318
2007;3546009;Santa Branca (SP);13282
2007;3546108;Santa Clara d'Oeste (SP);2081
2007;3546207;Santa Cruz da Conceição (SP);3872
2007;3546256;Santa Cruz da Esperança (SP);1707
2007;3546306;Santa Cruz das Palmeiras (SP);30458
2007;3546405;Santa Cruz do Rio Pardo (SP);41655
2007;3546504;Santa Ernestina (SP);5510
2007;3546603;Santa Fé do Sul (SP);27693
2007;3546702;Santa Gertrudes (SP);19044
2007;3546801;Santa Isabel (SP);44817
2007;3546900;Santa Lúcia (SP);7862
2007;3547007;Santa Maria da Serra (SP);5417
2007;3547106;Santa Mercedes (SP);2589
2007;3547205;Santana da Ponte Pensa (SP);1654
2007;3547304;Santana de Parnaíba (SP);100236
2007;3547403;Santa Rita d'Oeste (SP);2493
2007;3547502;Santa Rita do Passa Quatro (SP);26456
2007;3547601;Santa Rosa de Viterbo (SP);22699
2007;3547650;Santa Salete (SP);1390
2007;3547700;Santo Anastácio (SP);20550
2007;3547809;Santo André (SP);667891
2007;3547908;Santo Antônio da Alegria (SP);6020
2007;3548005;Santo Antônio de Posse (SP);19824
2007;3548054;Santo Antônio do Aracanguá (SP);7034
2007;3548104;Santo Antônio do Jardim (SP);5743
2007;3548203;Santo Antônio do Pinhal (SP);6560
2007;3548302;Santo Expedito (SP);2759
2007;3548401;Santópolis do Aguapeí (SP);4008
2007;3548500;Santos (SP);418288
2007;3548609;São Bento do Sapucaí (SP);10515
2007;3548708;São Bernardo do Campo (SP);781390
2007;3548807;São Caetano do Sul (SP);144857
2007;3548906;São Carlos (SP);212956
2007;3549003;São Francisco (SP);2812
2007;3549102;São João da Boa Vista (SP);79935
2007;3549201;São João das Duas Pontes (SP);2571
2007;3549250;São João de Iracema (SP);1725
2007;3549300;São João do Pau d'Alho (SP);2132
2007;3549409;São Joaquim da Barra (SP);43703
2007;3549508;São José da Bela Vista (SP);8173
2007;3549607;São José do Barreiro (SP);4278
2007;3549706;São José do Rio Pardo (SP);51023
2007;3549805;São José do Rio Preto (SP);402770
2007;3549904;São José dos Campos (SP);594948
2007;3549953;São Lourenço da Serra (SP);16121
2007;3550001;São Luiz do Paraitinga (SP);10496
2007;3550100;São Manuel (SP);37797
2007;3550209;São Miguel Arcanjo (SP);30384
2007;3550308;São Paulo (SP);10886518
2007;3550407;São Pedro (SP);29733
2007;3550506;São Pedro do Turvo (SP);7094
2007;3550605;São Roque (SP);65693
2007;3550704;São Sebastião (SP);67348
2007;3550803;São Sebastião da Grama (SP);12509
2007;3550902;São Simão (SP);13781
2007;3551009;São Vicente (SP);323599
2007;3551108;Sarapuí (SP);8158
2007;3551207;Sarutaiá (SP);3680
2007;3551306;Sebastianópolis do Sul (SP);2871
2007;3551405;Serra Azul (SP);9107
2007;3551504;Serrana (SP);36596
2007;3551603;Serra Negra (SP);24671
2007;3551702;Sertãozinho (SP);103558
2007;3551801;Sete Barras (SP);12975
2007;3551900;Severínia (SP);14713
2007;3552007;Silveiras (SP);5562
2007;3552106;Socorro (SP);33080
2007;3552205;Sorocaba (SP);559157
2007;3552304;Sud Mennucci (SP);7714
2007;3552403;Sumaré (SP);228696
2007;3552502;Suzano (SP);268777
2007;3552551;Suzanápolis (SP);3421
2007;3552601;Tabapuã (SP);11255
2007;3552700;Tabatinga (SP);13965
2007;3552809;Taboão da Serra (SP);219200
2007;3552908;Taciba (SP);5402
2007;3553005;Taguaí (SP);9616
2007;3553104;Taiaçu (SP);5804
2007;3553203;Taiúva (SP);5366
2007;3553302;Tambaú (SP);21913
2007;3553401;Tanabi (SP);23400
2007;3553500;Tapiraí (SP);7953
2007;3553609;Tapiratiba (SP);12246
2007;3553658;Taquaral (SP);2827
2007;3553708;Taquaritinga (SP);53232
2007;3553807;Taquarituba (SP);22170
2007;3553856;Taquarivaí (SP);5098
2007;3553906;Tarabai (SP);6108
2007;3553955;Tarumã (SP);12298
2007;3554003;Tatuí (SP);101838
2007;3554102;Taubaté (SP);265514
2007;3554201;Tejupá (SP);5015
2007;3554300;Teodoro Sampaio (SP);20325
2007;3554409;Terra Roxa (SP);8155
2007;3554508;Tietê (SP);34018
2007;3554607;Timburi (SP);2535
2007;3554656;Torre de Pedra (SP);2784
2007;3554706;Torrinha (SP);8918
2007;3554755;Trabiju (SP);1441
2007;3554805;Tremembé (SP);38321
2007;3554904;Três Fronteiras (SP);5031
2007;3554953;Tuiuti (SP);5749
2007;3555000;Tupã (SP);62256
2007;3555109;Tupi Paulista (SP);13712
2007;3555208;Turiúba (SP);1947
2007;3555307;Turmalina (SP);2024
2007;3555356;Ubarana (SP);4552
2007;3555406;Ubatuba (SP);75008
2007;3555505;Ubirajara (SP);4269
2007;3555604;Uchoa (SP);9348
2007;3555703;União Paulista (SP);1436
2007;3555802;Urânia (SP);8727
2007;3555901;Uru (SP);1362
2007;3556008;Urupês (SP);11917
2007;3556107;Valentim Gentil (SP);9408
2007;3556206;Valinhos (SP);97814
